,topic,link,replies,views
7161,"i need fun ideas, yet simple",/discuss/topic/12626/,5,1291
7396,I need realistic project ideas,/discuss/topic/61142/,7,1290
7312,What project should I make?,/discuss/topic/87384/,15,1289
138,I HAVE RAN OUT OF IDEAS!!!!! :-(,/discuss/topic/78436/,18,1288
6079,Fighting Game,/discuss/topic/33041/,5,1284
7273,make a football game,/discuss/topic/80258/,2,1282
7720,I'm working on an RPG but I ran out of ideas,/discuss/topic/55130/,9,1281
7064,Need Tycoon Game Ideas,/discuss/topic/8722/,3,1281
2332,wot shod i make,/discuss/topic/240039/,20,1280
5788,"Remixes, sequels and design contests - What not to make",/discuss/topic/50846/,13,1276
8147,Artificial Intelligence Ideas,/discuss/topic/6815/,6,1275
8313,Mind Uploading Simulation,/discuss/topic/44192/,11,1273
1702,Packs,/discuss/topic/149876/,15,1273
7785,Anyone got ideas for a new project?,/discuss/topic/10345/,6,1271
6523,Animation Subjects Please!,/discuss/topic/90984/,12,1271
5711,The Movie of The Titanic Made Game By Err0r77,/discuss/topic/138718/,5,1270
4421,I NEED HALP WITH A NEW PROJECT,/discuss/topic/218667/,61,1269
582,FNaF Game Engine,/discuss/topic/202880/,13,1265
523,Quiz ideas!,/discuss/topic/14805/,9,1263
7231,Earthbound Scratched Updates,/discuss/topic/15067/,11,1261
3126,Adding in on scratch online projects?,/discuss/topic/172271/,27,1258
78,help with projects,/discuss/topic/6329/,4,1256
5414,Life simulator: ideas wanted!,/discuss/topic/157816/,7,1254
8577,I've decided to start working on Earth's Adventure once again. But I need a story!,/discuss/topic/32473/,5,1252
6994,Artificial Intelligence (AI),/discuss/topic/80352/,10,1251
6175,Full 3D game made in Scratch,/discuss/topic/18682/,10,1251
1584,2 new sports games coming May 2019,/discuss/topic/345448/,7,1250
4567,The A-Z Project Ideas,/discuss/topic/203650/,29,1248
3972,☀☀☀ ധнαт ѕcяαтcн тυтoяιαʟѕ ωσυʟמ ʏσυ вє ιɴтєяєѕтєמ ιɴ? ☀☀☀,/discuss/topic/231543/,14,1248
7631,"Multiplayer FNAF, baby!",/discuss/topic/69146/,0,1248
3273,Looking for Earthbound soundboard,/discuss/topic/10888/,2,1247
6826,Tower Defense Game,/discuss/topic/120432/,28,1247
7563,I REALLY NEED A GAME IDEA.,/discuss/topic/71208/,13,1245
1763,The SeperateTitan92 Request Topic! (Ideas/Requests),/discuss/topic/300355/,22,1241
3811,Scratchers of the World,/discuss/topic/221460/,23,1241
6121,"Need ideas for my upcoming game, My virtual friend",/discuss/topic/10952/,3,1239
7256,Cool RPG in the works,/discuss/topic/78508/,14,1238
6659,What Should I Do,/discuss/topic/50429/,11,1236
5856,Need Jokes,/discuss/topic/163590/,31,1235
2139,Hacked Scratch Blocks And Tags Tutorial,/discuss/topic/198822/,11,1232
7180,An Infinite Universe,/discuss/topic/93466/,8,1232
2916,Learning About New Project Ideas,/discuss/topic/269607/,84,1232
1541,Blue OS Tasks,/discuss/topic/366151/,47,1230
6516,Name Ideas for Projects!,/discuss/topic/45477/,6,1230
8419,Game with keyboard and sounds,/discuss/topic/38685/,3,1228
8426,Game with keyboard and sounds,/discuss/topic/38685/,3,1228
8248,Super Smash Bros!!!,/discuss/topic/45885/,10,1227
8503,This Is The Only Level Clone,/discuss/topic/8962/,4,1227
6949,Sound Box 2015 (Songs),/discuss/topic/109148/,8,1226
7729,Thinking Like a Genius: Random Word Association,/discuss/topic/36910/,4,1223
7171,Need more popularity,/discuss/topic/83058/,6,1222
1729,Eyes The Horror Game Multiplayer Remake?,/discuss/topic/193055/,2,1220
5701,I need ideas for a game that i'm going to sell,/discuss/topic/86538/,8,1216
8892,TURKEY GAME IDEA,/discuss/topic/20018/,9,1207
5355,hacking blocks,/discuss/topic/156284/,13,1202
6545,Online splatoon like game?,/discuss/topic/131428/,17,1201
8570,Scratch cat,/discuss/topic/30951/,5,1200
8137,What do Scratch people like?  Tell me what you like to see on Scratch!,/discuss/topic/23635/,13,1199
8366,VS Projects!,/discuss/topic/31891/,6,1196
8318,New OC Name and Design Help,/discuss/topic/44055/,12,1196
8491,My Life Simulation Game,/discuss/topic/13829/,10,1196
8292,RPG help,/discuss/topic/41076/,9,1195
7439,I'm thinking of making a gravity falls game,/discuss/topic/7716/,7,1194
8194,WANTED- Ideas for future scratch projects,/discuss/topic/45788/,7,1192
617,Voices Needed! (undertale),/discuss/topic/189900/,14,1191
7204,Good Idea? 2D Sky Island Survival,/discuss/topic/59206/,11,1191
7194,Good Idea? 2D Sky Island Survival,/discuss/topic/59206/,11,1191
8924,Any ideas for my new project?,/discuss/topic/18991/,2,1188
8770,Ideas for games?  share them with me,/discuss/topic/24833/,15,1188
8931,Any ideas for my new project?,/discuss/topic/18991/,2,1188
7276,"kay peeps, i need some ideas for mah projects!",/discuss/topic/82868/,9,1187
2545,Coding at your Level,/discuss/topic/296819/,7,1185
6966,"GTA in Scratch 2 - with missions, activities, many weapons, a mission creator, ingame internet, and more...",/discuss/topic/111786/,5,1183
301,Project ideas!,/discuss/topic/10645/,3,1183
5473,Something WWE,/discuss/topic/167069/,13,1182
6399,sword art online,/discuss/topic/108682/,20,1181
6362,Scratch  Internet,/discuss/topic/82364/,8,1181
7732,Ideas etc. on a game im making!,/discuss/topic/10501/,7,1181
4118,Ideas For Blocks,/discuss/topic/227108/,26,1180
757,cool project ideas,/discuss/topic/299979/,8,1179
3260,Zombie Game Name Idea,/discuss/topic/215982/,4,1179
8551,Anyone have any Game ideas?,/discuss/topic/30611/,16,1178
8544,Anyone have any Game ideas?,/discuss/topic/30611/,16,1178
302,i need ideas!,/discuss/topic/11553/,3,1177
7315,Any game Ideas?,/discuss/topic/5537/,3,1176
6601,Any ideas for a MLG game?,/discuss/topic/109668/,9,1175
745,cool project ideas,/discuss/topic/299979/,8,1175
1470,NNC's Shop!,/discuss/topic/369563/,63,1173
7,Needs an a idea!,/discuss/topic/11336/,4,1170
7810,Competitions!!!,/discuss/topic/5058/,3,1170
2641,HOW COMPLEX CAN SCRATCH GAMES GET?,/discuss/topic/123212/,10,1169
8768,insparation for dress-up,/discuss/topic/6415/,6,1168
7024,Ideas for Ice Dungeon Boss,/discuss/topic/11123/,4,1167
5498,Any ideas for my world population project?,/discuss/topic/186506/,2,1166
8437,I need requests!,/discuss/topic/37656/,11,1165
5346,Songs for an Undertale AMV,/discuss/topic/189281/,13,1163
6328,Game Idea,/discuss/topic/6909/,6,1162
7224,Warrior Cat Contest!,/discuss/topic/68814/,6,1162
5063,New South London bus simulator?,/discuss/topic/179807/,4,1160
5937,Star wars game Ferrari_dude and BumbleBee147,/discuss/topic/171081/,25,1158
7491,I have a cunning plan...,/discuss/topic/4535/,3,1156
7306,Horror Games,/discuss/topic/86284/,4,1155
8622,"Has anyone ever player ""battletanx"" on the N64....",/discuss/topic/27600/,9,1155
5276,Fairly simple game idea?,/discuss/topic/79658/,5,1151
7538,"Any ideas for games, easy or hard to make",/discuss/topic/29626/,4,1151
7798,A maze game controlling script,/discuss/topic/29615/,7,1149
1660,Pirate Boss Battle Ideas,/discuss/topic/355215/,6,1149
8213,I need help with bugs on scratch,/discuss/topic/43476/,10,1148
8227,A 3D Mario Game.......,/discuss/topic/46769/,4,1148
8219,A 3D Mario Game.......,/discuss/topic/46769/,4,1148
3367,"My Studio, anyone please ?",/discuss/topic/6003/,3,1148
3530,What's A Good Name For A Survival Game?,/discuss/topic/252413/,7,1146
5630,The racing game problem,/discuss/topic/73464/,8,1146
8748,I'd like some project ideas! (I'll give you credit!),/discuss/topic/25423/,8,1143
6152,New Plague game idea...,/discuss/topic/29088/,12,1140
8745,Asking calculator help?,/discuss/topic/5308/,3,1140
2275,:::... Cool ideas please ...:::,/discuss/topic/7143/,2,1140
7872,Scratcher of the Week by WeeklyScratcher,/discuss/topic/56696/,15,1133
8453,Any game ideas?,/discuss/topic/36124/,8,1132
8591,making the background run infinity ( like flappy bird and temple run),/discuss/topic/32015/,2,1130
2599,How To Get An Original Idea For Your Game,/discuss/topic/238387/,13,1129
2345,Ideas to Animate,/discuss/topic/7034/,3,1126
7794,Ideas for games to teach kids Scratch,/discuss/topic/51194/,4,1126
8693,more art tutorials!,/discuss/topic/5412/,2,1124
6827,Help with 3d rendering in Scratch,/discuss/topic/39204/,11,1123
8433,Idea Chooser (Comment ideas),/discuss/topic/38431/,2,1123
8841,TIKI TOXIN - The Legend of the Golden Dart Frog,/discuss/topic/20422/,9,1123
6009,My Sandbox ideas,/discuss/topic/11303/,3,1122
8228,I need ideas or I might leave!,/discuss/topic/45826/,11,1122
7930,Adventure Quest,/discuss/topic/41142/,8,1121
3337,YOU COULD FEATURE IN MY NEXT GAME!!!!,/discuss/topic/248570/,10,1121
8220,I need ideas or I might leave!,/discuss/topic/45826/,11,1121
5791,Bob The Mouldy Cheerio,/discuss/topic/31668/,4,1116
8255,I NEED IDEAS NOW!!!,/discuss/topic/31137/,16,1116
8531,WORKING CHATROOM,/discuss/topic/33239/,13,1115
8750,Idea Shop!!,/discuss/topic/17582/,14,1114
8461,I need ideas for a platformer,/discuss/topic/36811/,2,1113
4571,Scratch Fall (somewhat full storyline up until the game starts [backstory...I think]),/discuss/topic/207600/,21,1112
3507,3D printer simulator!,/discuss/topic/205927/,5,1110
6103,Far-Fetched Christmas Game Ideas Needed,/discuss/topic/21264/,9,1109
5239,Portal,/discuss/topic/28828/,11,1108
5265,A Good Idea,/discuss/topic/175838/,1,1107
3003,How does one rpg,/discuss/topic/240125/,24,1106
4227,Game Ideas,/discuss/topic/223910/,11,1106
1731,Make a Drivable Car! EASY TUTORIAL!,/discuss/topic/70702/,1,1105
8436,How about a Melee on scratch,/discuss/topic/31552/,3,1105
928,Fibonacci spiral,/discuss/topic/31683/,4,1104
1600,New game/animation ideas,/discuss/topic/354103/,6,1102
8655,Come Here for IDEAS,/discuss/topic/17957/,17,1102
1598,New game/animation ideas,/discuss/topic/354103/,6,1101
31,AU idea?,/discuss/topic/366856/,53,1096
4274,Movie Idea's that can become a series and have never been used before (128904)- don't mind the numbers,/discuss/topic/208109/,12,1095
5006,"Undertale fan battles or something, right?",/discuss/topic/171888/,5,1092
6394,I Need Help Coming Up With A Song For My A.M.V!!!,/discuss/topic/102524/,12,1092
8494,"Chatroom that is safe, but not SafeChat",/discuss/topic/14340/,16,1092
1480,"Complex,Life,Health,Easy,Fun,Everything You think.~Beboy57",/discuss/topic/6696/,1,1090
7656,Im the only girl in my class and i need help,/discuss/topic/67748/,4,1089
5238,XYZBox's studio,/discuss/topic/5436/,2,1086
5563,Need help with a game,/discuss/topic/15962/,14,1085
5382,Any Game Ideas?,/discuss/topic/6900/,3,1085
6729,I need an idea of a project to make!,/discuss/topic/100264/,13,1084
7497,Questions about ParsecStudios/ParsecGames/ParsecSystems,/discuss/topic/68984/,5,1084
4791,I need ideas for my Wolf Pack Life game!,/discuss/topic/178389/,17,1082
7383,what would u like better?,/discuss/topic/7861/,4,1082
1152,Save / Load system,/discuss/topic/267590/,16,1081
3786,"Need ideas for RPG (Enemies, Story, Loot and more!)",/discuss/topic/242618/,8,1080
7335,IDEAS NEEEEEEDED!!!!,/discuss/topic/87884/,9,1079
7437,5 NIGHTS AT TOWER TYCOON,/discuss/topic/80104/,3,1078
8280,Text Images!,/discuss/topic/45004/,1,1076
7037,Life Alert,/discuss/topic/42513/,6,1076
5795,Five Nights At Freddies,/discuss/topic/143906/,6,1076
7032,Ideas For Projects,/discuss/topic/86214/,7,1076
8222,I need a UTAU Voicebank!,/discuss/topic/45757/,6,1072
8230,I need a UTAU Voicebank!,/discuss/topic/45757/,6,1072
7059,SCRATCH MOVIE,/discuss/topic/83928/,8,1070
8460,How to Program,/discuss/topic/34542/,5,1070
521,Bloons Level Editor,/discuss/topic/189542/,2,1070
5434,What is your fate? Storyline/sign up.,/discuss/topic/183468/,21,1070
120,Any meaningful studio ideas?,/discuss/topic/235900/,19,1068
4849,how to animate,/discuss/topic/189914/,19,1068
2701,"Ideas For my Platformer, Graph Runner",/discuss/topic/288222/,18,1067
8443,Scratch weekly gamer newspaper idea-Now hiring,/discuss/topic/37590/,5,1066
1638,7 very detailed project ideas,/discuss/topic/355100/,6,1064
8293,Is Is Suitable to Create a Project About This?,/discuss/topic/44463/,9,1063
8300,Is Is Suitable to Create a Project About This?,/discuss/topic/44463/,9,1063
4960,Ideas on How to Make this Game Harder?,/discuss/topic/121344/,3,1062
3590,i cant find a good project to do are there any suggestions,/discuss/topic/7285/,2,1062
1566,Life hake's on scratch!,/discuss/topic/355400/,3,1062
7562,"Can I create a ""Sporcle-like quiz""?",/discuss/topic/37625/,2,1062
8585,Bump: First SSBM Characters,/discuss/topic/32391/,2,1061
4174,Fantasy Sports Game: Name and gameplay ideas needed!,/discuss/topic/227585/,7,1060
4185,I need ideas for projects! HELP!!!,/discuss/topic/223989/,28,1060
7339,PocketCraft (A 2D Minecraft-ish game),/discuss/topic/87642/,6,1059
7343,Title Help,/discuss/topic/6567/,3,1058
6132,Harry potter mini games!,/discuss/topic/13456/,5,1058
5255,I'm making a dating sim! PLZ HELP.,/discuss/topic/149708/,8,1057
7356,I Need Ideas for an Animation Series!,/discuss/topic/57076/,7,1054
3894,vote,/discuss/topic/208511/,21,1051
3901,vote,/discuss/topic/208511/,21,1051
7371,ABOUT FROZEN :D,/discuss/topic/36466/,5,1051
7654,Sound only pet game  (kinda like tamagotchi without the screen,/discuss/topic/20755/,2,1050
7725,Please Help Me With This!,/discuss/topic/62884/,11,1050
8320,What Would You Like To See In a Sonic The Hedgehog Animation?,/discuss/topic/43994/,0,1049
6487,im creating a fan animation for die in a fire post fnaf ocs and il put them in(even a custom killer)(main charecter already taken),/discuss/topic/112800/,11,1049
8362,How many X can you name in Y minutes?,/discuss/topic/41849/,3,1047
4402,NBA 16,/discuss/topic/184693/,13,1046
7426,need help with a game,/discuss/topic/80826/,11,1043
8933,Friendship Project Idea!!!,/discuss/topic/19446/,0,1041
5075,star wars force awakens game,/discuss/topic/185553/,5,1039
7515,game ideas!!!,/discuss/topic/37833/,7,1039
4852,how do i make a good drawing on scratch?,/discuss/topic/200357/,14,1038
7258,"have a look at all my projects for ideas, i dont mind if you remix them either",/discuss/topic/5341/,1,1038
8787,"Im making an interesting game, and I need your suggestions!",/discuss/topic/24353/,9,1037
7766,Simple 100% Pen studio!,/discuss/topic/59788/,4,1033
5019,New Cartoon Consideration! (Need help with ideas),/discuss/topic/6640/,2,1033
7338,"*If you`re bored, look at this! =D* Need Ideas!",/discuss/topic/62590/,2,1031
7449,Super Smash Bros. Ultimate Smash,/discuss/topic/48257/,5,1031
4345,splix.io on Scratch?,/discuss/topic/215387/,2,1031
8454,Mux,/discuss/topic/36988/,7,1030
8236,I Need Some Ideas,/discuss/topic/46382/,5,1029
3,Finding and Developing a Great Idea,/discuss/topic/387931/,20,1027
5207,Platform Games,/discuss/topic/121286/,12,1026
8274,A massive A.I,/discuss/topic/44473/,4,1026
5202,Shadow of The Colossus Type Game. Any ideas?,/discuss/topic/12179/,5,1025
7346,Sheep,/discuss/topic/85556/,9,1025
4827,geek iq test for scratch?,/discuss/topic/12616/,10,1024
8353,here are some projects,/discuss/topic/40580/,3,1022
3967,How To Get Ideas & Improve On Your Old Ones To Create Better Projects! | 2016 Revision,/discuss/topic/168243/,18,1021
5263,New funny Star Wars/LOTR/Harry Potter animation ideas!,/discuss/topic/162324/,7,1020
4846,i need ideas for games!,/discuss/topic/38214/,11,1018
2003,Scratch 3.0 serial data read/write with WebUSB (Google Chrome),/discuss/topic/336359/,1,1018
8741,PROJECT IDEAS NEEDED!!!!!,/discuss/topic/18628/,12,1017
8372,D-day,/discuss/topic/41466/,2,1015
5633,Game Ideas Please! (I can't think of any!),/discuss/topic/171586/,8,1014
8221,Scratch Book,/discuss/topic/8305/,2,1014
1654,Funny Animation Ideas,/discuss/topic/354589/,5,1014
8229,Scratch Book,/discuss/topic/8305/,2,1014
6797,Game Ideas?,/discuss/topic/12917/,11,1012
5555,How to make Cloud Multiplayer Games,/discuss/topic/156796/,12,1012
5729,Board Game Ideas,/discuss/topic/109330/,6,1012
7200,Need a name for my game i'm out of ideas.,/discuss/topic/96484/,7,1012
7374,Fifa 15,/discuss/topic/72410/,5,1011
5720,Board Game Ideas,/discuss/topic/109330/,6,1011
7190,Need a name for my game i'm out of ideas.,/discuss/topic/96484/,7,1011
5759,Object shows,/discuss/topic/130868/,13,1010
1015,102 project ideas that anyone can use.,/discuss/topic/378562/,44,1009
8261,Project Ideas,/discuss/topic/42168/,5,1008
7735,Need idea for a new project...,/discuss/topic/40630/,10,1005
8910,A new Creation,/discuss/topic/19399/,15,1005
8355,I need song ideas!!!!,/discuss/topic/26384/,4,1005
7266,Game Ideas?,/discuss/topic/76390/,5,1005
8608,ask Mofe questions,/discuss/topic/30255/,14,1002
3280,I don't know how to create a board game,/discuss/topic/39781/,3,1002
7150,RPG:King of Shadows,/discuss/topic/97450/,7,1001
3879,i need ideas for songs to make in noteblocks (READ THE WHOLE POST BEFORE SUGGESTING),/discuss/topic/235472/,25,1000
7954,Multiplayer Games,/discuss/topic/6371/,2,999
6118,Juegos de Scratch en el celular,/discuss/topic/166247/,1,999
5128,Yugioh and Yugioh Zexal Art gallery,/discuss/topic/23732/,3,997
6821,Bullet Hell Games (Shameless self-advertising),/discuss/topic/81446/,3,997
